Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID,tournament
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 1,Rex Regum Qeon vs FNATIC,498630,Ascent,221178,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Wolves Esports vs Gen.G,498626,Split,221162,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Wolves Esports vs Gen.G,498626,Sunset,221163,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Sentinels vs Paper Rex,498625,Split,221159,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Sentinels vs Paper Rex,498625,Sunset,221160,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Gen.G vs G2 Esports,498631,Lotus,221179,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Gen.G vs G2 Esports,498631,Haven,221180,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Gen.G vs G2 Esports,498631,Icebox,221181,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Sentinels vs FNATIC,498632,Sunset,221182,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Sentinels vs FNATIC,498632,Ascent,221183,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Sentinels vs FNATIC,498632,Icebox,221184,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Final,Paper Rex vs Wolves Esports,498627,Lotus,221165,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Final,Paper Rex vs Wolves Esports,498627,Ascent,221166,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 3,G2 Esports vs FNATIC,498633,Lotus,221185,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 3,G2 Esports vs FNATIC,498633,Split,221186,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Split,221188,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Icebox,221189,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Lotus,221190,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Ascent,221191,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Sunset,221168,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Icebox,221169,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Pearl,221170,vct_2025
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Lotus,221171,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Vitality vs GIANTX,459826,Split,207147,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Vitality vs GIANTX,459826,Lotus,207148,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,BBL Esports vs Karmine Corp,459827,Icebox,207150,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,BBL Esports vs Karmine Corp,459827,Pearl,207151,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,BBL Esports vs Karmine Corp,459827,Fracture,207152,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Heretics vs Apeks,459828,Ascent,207153,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Heretics vs Apeks,459828,Split,207154,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Heretics vs Apeks,459828,Icebox,207155,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FUT Esports vs KOI,459829,Pearl,207156,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FUT Esports vs KOI,459829,Lotus,207157,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FNATIC vs Natus Vincere,459830,Split,207159,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FNATIC vs Natus Vincere,459830,Fracture,207160,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Liquid vs Gentle Mates,459831,Split,207162,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Liquid vs Gentle Mates,459831,Haven,207163,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Liquid vs Gentle Mates,459831,Icebox,207164,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Liquid vs BBL Esports,459832,Fracture,207165,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Liquid vs BBL Esports,459832,Haven,207166,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Liquid vs BBL Esports,459832,Ascent,207167,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Apeks vs Natus Vincere,459833,Lotus,207168,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Apeks vs Natus Vincere,459833,Haven,207169,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Apeks vs Natus Vincere,459833,Split,207170,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,FUT Esports vs Gentle Mates,459834,Icebox,207171,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,FUT Esports vs Gentle Mates,459834,Fracture,207172,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,FUT Esports vs Gentle Mates,459834,Lotus,207173,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Heretics vs GIANTX,459835,Haven,207174,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Heretics vs GIANTX,459835,Split,207175,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Heretics vs GIANTX,459835,Lotus,207176,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Vitality vs FNATIC,459836,Split,207177,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Vitality vs FNATIC,459836,Lotus,207178,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Vitality vs FNATIC,459836,Haven,207179,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,KOI vs Karmine Corp,459837,Lotus,207180,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,KOI vs Karmine Corp,459837,Icebox,207181,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,KOI vs BBL Esports,459839,Pearl,207183,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,KOI vs BBL Esports,459839,Icebox,207184,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Natus Vincere vs GIANTX,459840,Fracture,207186,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Natus Vincere vs GIANTX,459840,Pearl,207187,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Natus Vincere vs GIANTX,459840,Split,207188,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Liquid vs FUT Esports,459841,Lotus,207189,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Liquid vs FUT Esports,459841,Split,207190,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Vitality vs Team Heretics,459842,Haven,207192,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Vitality vs Team Heretics,459842,Icebox,207193,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Apeks vs FNATIC,459843,Lotus,207195,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Apeks vs FNATIC,459843,Split,207196,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Karmine Corp vs Gentle Mates,459844,Haven,207198,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Karmine Corp vs Gentle Mates,459844,Pearl,207199,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Vitality vs Apeks,459845,Ascent,207201,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Vitality vs Apeks,459845,Lotus,207202,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Liquid vs KOI,459846,Lotus,212701,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Liquid vs KOI,459846,Split,212700,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Gentle Mates vs BBL Esports,459847,Lotus,207207,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Gentle Mates vs BBL Esports,459847,Haven,207208,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,GIANTX vs FNATIC,459848,Ascent,207210,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,GIANTX vs FNATIC,459848,Lotus,207211,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,GIANTX vs FNATIC,459848,Haven,207212,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Karmine Corp vs FUT Esports,459849,Pearl,212913,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Karmine Corp vs FUT Esports,459849,Lotus,207214,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Karmine Corp vs FUT Esports,459849,Ascent,207215,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Natus Vincere vs Team Heretics,459850,Haven,207216,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Natus Vincere vs Team Heretics,459850,Pearl,207217,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,BBL Esports vs FUT Esports,459852,Ascent,207219,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,BBL Esports vs FUT Esports,459852,Icebox,207220,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,GIANTX vs Apeks,459853,Lotus,207222,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,GIANTX vs Apeks,459853,Ascent,207223,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Gentle Mates vs KOI,459854,Split,207225,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Gentle Mates vs KOI,459854,Icebox,207226,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Gentle Mates vs KOI,459854,Fracture,207227,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Vitality vs Natus Vincere,459855,Haven,207228,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Vitality vs Natus Vincere,459855,Icebox,207229,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Liquid vs Karmine Corp,459856,Split,214836,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Liquid vs Karmine Corp,459856,Icebox,207232,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Liquid vs Karmine Corp,459856,Lotus,207233,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,FNATIC vs Team Heretics,459857,Lotus,215378,vct_2025
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,FNATIC vs Team Heretics,459857,Haven,207235,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,BBL Esports vs Natus Vincere,482503,Lotus,215379,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,BBL Esports vs Natus Vincere,482503,Fracture,215380,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,FNATIC vs FUT Esports,482504,Lotus,216517,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,FNATIC vs FUT Esports,482504,Split,215383,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,Natus Vincere vs Karmine Corp,482505,Icebox,215385,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,Natus Vincere vs Karmine Corp,482505,Split,215386,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,Natus Vincere vs Karmine Corp,482505,Ascent,216537,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,FUT Esports vs Team Vitality,482506,Fracture,216584,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,FUT Esports vs Team Vitality,482506,Split,215389,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Heretics vs BBL Esports,482507,Ascent,216644,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Heretics vs BBL Esports,482507,Icebox,215392,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Liquid vs FNATIC,482508,Split,215394,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Liquid vs FNATIC,482508,Icebox,215395,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Liquid vs FNATIC,482508,Fracture,215396,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,BBL Esports vs FUT Esports,482510,Haven,216646,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,BBL Esports vs FUT Esports,482510,Split,216645,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,BBL Esports vs FUT Esports,482510,Ascent,215402,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,Team Liquid vs Natus Vincere,482509,Icebox,215397,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,Team Liquid vs Natus Vincere,482509,Split,215398,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,Team Liquid vs Natus Vincere,482509,Ascent,215399,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Final,Team Heretics vs FNATIC,482515,Fracture,215416,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Final,Team Heretics vs FNATIC,482515,Icebox,217080,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 3,Team Liquid vs BBL Esports,482511,Haven,215403,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 3,Team Liquid vs BBL Esports,482511,Split,215404,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 3,Team Liquid vs BBL Esports,482511,Fracture,215405,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Final,Team Heretics vs Team Liquid,482512,Haven,215406,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Final,Team Heretics vs Team Liquid,482512,Ascent,215407,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Final,Team Heretics vs Team Liquid,482512,Icebox,215408,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Grand Final,FNATIC vs Team Heretics,482513,Split,215411,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Grand Final,FNATIC vs Team Heretics,482513,Icebox,215412,vct_2025
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Grand Final,FNATIC vs Team Heretics,482513,Fracture,215413,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DetonatioN FocusMe vs Global Esports,458805,Lotus,206150,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DetonatioN FocusMe vs Global Esports,458805,Pearl,206151,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,T1 vs ZETA DIVISION,458806,Fracture,206153,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,T1 vs ZETA DIVISION,458806,Split,206154,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,T1 vs ZETA DIVISION,458806,Haven,206155,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DRX vs Paper Rex,458807,Haven,206156,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DRX vs Paper Rex,458807,Icebox,206157,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DRX vs Paper Rex,458807,Lotus,206158,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,TALON vs Team Secret,458808,Pearl,206159,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,TALON vs Team Secret,458808,Fracture,206160,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,TALON vs Team Secret,458808,Haven,206161,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Gen.G vs BOOM Esports,458809,Ascent,206162,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Gen.G vs BOOM Esports,458809,Haven,206163,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Nongshim RedForce vs Rex Regum Qeon,458810,Ascent,206165,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Nongshim RedForce vs Rex Regum Qeon,458810,Split,206166,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Nongshim RedForce vs Rex Regum Qeon,458810,Pearl,206167,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Team Secret vs ZETA DIVISION,458811,Lotus,206168,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Team Secret vs ZETA DIVISION,458811,Icebox,206169,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,T1 vs Nongshim RedForce,458812,Icebox,206171,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,T1 vs Nongshim RedForce,458812,Split,206172,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Gen.G vs Paper Rex,458813,Lotus,206174,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Gen.G vs Paper Rex,458813,Fracture,206175,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Gen.G vs Paper Rex,458813,Haven,206176,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,DRX vs DetonatioN FocusMe,458814,Lotus,206177,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,DRX vs DetonatioN FocusMe,458814,Ascent,206178,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,TALON vs Rex Regum Qeon,458815,Lotus,206180,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,TALON vs Rex Regum Qeon,458815,Ascent,206181,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,BOOM Esports vs Global Esports,458816,Lotus,206183,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,BOOM Esports vs Global Esports,458816,Haven,206184,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Gen.G vs DetonatioN FocusMe,458817,Lotus,206186,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Gen.G vs DetonatioN FocusMe,458817,Fracture,206187,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Rex Regum Qeon vs ZETA DIVISION,458818,Split,206189,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Rex Regum Qeon vs ZETA DIVISION,458818,Haven,210878,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Paper Rex vs BOOM Esports,458819,Pearl,211027,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Paper Rex vs BOOM Esports,458819,Ascent,206193,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Paper Rex vs BOOM Esports,458819,Fracture,206194,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,TALON vs Nongshim RedForce,458820,Haven,206195,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,TALON vs Nongshim RedForce,458820,Lotus,206196,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,TALON vs Nongshim RedForce,458820,Fracture,206197,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,DRX vs Global Esports,458821,Ascent,211411,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,DRX vs Global Esports,458821,Split,211440,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,T1 vs Team Secret,458822,Haven,206201,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,T1 vs Team Secret,458822,Icebox,206202,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,T1 vs Team Secret,458822,Lotus,206203,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Nongshim RedForce vs Team Secret,458823,Pearl,206204,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Nongshim RedForce vs Team Secret,458823,Split,206205,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DRX vs BOOM Esports,458824,Icebox,206207,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DRX vs BOOM Esports,458824,Haven,206208,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DRX vs BOOM Esports,458824,Ascent,206209,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,T1 vs Rex Regum Qeon,458825,Pearl,206210,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,T1 vs Rex Regum Qeon,458825,Icebox,206211,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,T1 vs Rex Regum Qeon,458825,Lotus,206212,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Gen.G vs Global Esports,458826,Haven,206213,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Gen.G vs Global Esports,458826,Pearl,206214,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,TALON vs ZETA DIVISION,458827,Lotus,206216,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,TALON vs ZETA DIVISION,458827,Split,206217,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DetonatioN FocusMe vs Paper Rex,458828,Ascent,206219,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DetonatioN FocusMe vs Paper Rex,458828,Lotus,206220,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DetonatioN FocusMe vs Paper Rex,458828,Pearl,206221,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Paper Rex vs Global Esports,458830,Split,206222,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Paper Rex vs Global Esports,458830,Lotus,206223,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,T1 vs TALON,458831,Icebox,206225,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,T1 vs TALON,458831,Haven,206226,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DRX vs Gen.G,458832,Lotus,206228,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DRX vs Gen.G,458832,Split,206229,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DRX vs Gen.G,458832,Ascent,206230,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Nongshim RedForce vs ZETA DIVISION,458833,Lotus,206231,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Nongshim RedForce vs ZETA DIVISION,458833,Pearl,206232,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Nongshim RedForce vs ZETA DIVISION,458833,Split,206233,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DetonatioN FocusMe vs BOOM Esports,458834,Fracture,206234,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DetonatioN FocusMe vs BOOM Esports,458834,Ascent,206235,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Rex Regum Qeon vs Team Secret,458835,Haven,206237,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Rex Regum Qeon vs Team Secret,458835,Ascent,206238,vct_2025
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Rex Regum Qeon vs Team Secret,458835,Lotus,206239,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,TALON vs Gen.G,473833,Haven,212502,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,TALON vs Gen.G,473833,Icebox,212503,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,TALON vs Gen.G,473833,Pearl,212504,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,DRX vs T1,473834,Lotus,212505,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,DRX vs T1,473834,Fracture,212506,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,BOOM Esports vs Gen.G,473837,Split,212514,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,BOOM Esports vs Gen.G,473837,Ascent,212515,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,Rex Regum Qeon vs DRX,473838,Fracture,212517,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,Rex Regum Qeon vs DRX,473838,Icebox,212518,vct_2025
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,Rex Regum Qeon vs DRX,473838,Lotus,212519,vct_2025
