Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Final,G2 Esports vs LEVIATÁN,337414,Breeze,168996
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Final,G2 Esports vs LEVIATÁN,337414,Icebox,168997
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Final,G2 Esports vs LEVIATÁN,337414,Lotus,168998
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Final,G2 Esports vs LEVIATÁN,337414,Ascent,168999
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Grand Final,100 Thieves vs G2 Esports,337412,Bind,168987
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Grand Final,100 Thieves vs G2 Esports,337412,Breeze,168988
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Grand Final,100 Thieves vs G2 Esports,337412,Sunset,168989
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Karmine Corp vs GIANTX,318911,Breeze,164091
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Karmine Corp vs GIANTX,318911,Sunset,164092
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,KOI vs Team Liquid,318913,Split,164094
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,KOI vs Team Liquid,318913,Ascent,164095
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Vitality vs Natus Vincere,318914,Bind,164097
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Vitality vs Natus Vincere,318914,Lotus,164098
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,FNATIC vs Team Heretics,318915,Icebox,164100
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,FNATIC vs Team Heretics,318915,Lotus,164101
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Liquid vs FUT Esports,318916,Split,164103
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Liquid vs FUT Esports,318916,Icebox,164104
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,BBL Esports vs Gentle Mates,318917,Ascent,164106
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,BBL Esports vs Gentle Mates,318917,Sunset,164107
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs FUT Esports,318918,Bind,164109
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs FUT Esports,318918,Lotus,164110
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs FUT Esports,318918,Breeze,164111
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Vitality vs Team Heretics,318919,Breeze,164112
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Vitality vs Team Heretics,318919,Sunset,164113
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Vitality vs Team Heretics,318919,Icebox,164114
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Liquid vs Natus Vincere,318920,Lotus,164115
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Liquid vs Natus Vincere,318920,Split,164116
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Liquid vs Natus Vincere,318920,Ascent,164117
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,BBL Esports vs KOI,318921,Breeze,164118
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,BBL Esports vs KOI,318921,Icebox,164119
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,FNATIC vs GIANTX,318922,Bind,164121
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,FNATIC vs GIANTX,318922,Breeze,164122
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,FNATIC vs GIANTX,318922,Split,164123
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs Gentle Mates,318923,Split,164124
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs Gentle Mates,318923,Icebox,164125
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Gentle Mates vs FNATIC,318924,Breeze,164127
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Gentle Mates vs FNATIC,318924,Lotus,164128
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Karmine Corp vs Natus Vincere,318925,Bind,164130
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Karmine Corp vs Natus Vincere,318925,Sunset,164131
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Karmine Corp vs Natus Vincere,318925,Split,164132
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,BBL Esports vs Team Heretics,318926,Split,164133
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,BBL Esports vs Team Heretics,318926,Sunset,164134
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Vitality vs FUT Esports,318927,Ascent,164136
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Vitality vs FUT Esports,318927,Icebox,164137
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Vitality vs FUT Esports,318927,Sunset,164138
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Liquid vs GIANTX,318928,Lotus,164139
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Liquid vs GIANTX,318928,Icebox,164140
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Liquid vs GIANTX,318928,Ascent,164141
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,FNATIC vs KOI,318929,Bind,164142
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,FNATIC vs KOI,318929,Icebox,164143
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Liquid vs Team Heretics,318930,Sunset,164145
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Liquid vs Team Heretics,318930,Bind,164146
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs Gentle Mates,318931,Icebox,164148
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs Gentle Mates,318931,Sunset,164149
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,FNATIC vs FUT Esports,318932,Split,164151
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,FNATIC vs FUT Esports,318932,Lotus,164152
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,BBL Esports vs Natus Vincere,318933,Ascent,164154
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,BBL Esports vs Natus Vincere,318933,Sunset,164155
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,BBL Esports vs Natus Vincere,318933,Split,164156
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs GIANTX,318934,Lotus,164157
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs GIANTX,318934,Breeze,164158
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs GIANTX,318934,Sunset,164159
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Karmine Corp vs KOI,318935,Sunset,164160
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Karmine Corp vs KOI,318935,Icebox,164161
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Karmine Corp vs KOI,318935,Bind,164162
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs GIANTX,318936,Bind,164163
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs GIANTX,318936,Sunset,164164
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Karmine Corp vs Team Heretics,318937,Icebox,164166
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Karmine Corp vs Team Heretics,318937,Lotus,164167
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Karmine Corp vs Team Heretics,318937,Bind,164168
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Vitality vs KOI,318938,Split,164169
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Vitality vs KOI,318938,Breeze,164170
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Vitality vs KOI,318938,Icebox,164171
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Natus Vincere vs FNATIC,318939,Breeze,164172
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Natus Vincere vs FNATIC,318939,Ascent,164173
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Natus Vincere vs FNATIC,318939,Bind,164174
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Liquid vs Gentle Mates,318940,Lotus,164175
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Liquid vs Gentle Mates,318940,Icebox,164176
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs FUT Esports,318941,Bind,164178
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs FUT Esports,318941,Icebox,164179
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,FNATIC vs Team Liquid,341816,Ascent,169368
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,FNATIC vs Team Liquid,341816,Icebox,169376
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,FNATIC vs Team Liquid,341816,Lotus,169377
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,Natus Vincere vs Team Heretics,341817,Lotus,169369
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,Natus Vincere vs Team Heretics,341817,Split,169378
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,Karmine Corp vs FNATIC,341818,Breeze,169370
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,Karmine Corp vs FNATIC,341818,Bind,169380
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,FUT Esports vs Team Heretics,341819,Lotus,169371
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,FUT Esports vs Team Heretics,341819,Split,169382
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Final,FNATIC vs Team Heretics,341820,Lotus,169372
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Final,FNATIC vs Team Heretics,341820,Breeze,169384
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Round 1,Karmine Corp vs FUT Esports,341822,Icebox,169374
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Round 1,Karmine Corp vs FUT Esports,341822,Sunset,169390
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Icebox,169375
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Bind,169392
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Breeze,169393
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Split,169394
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Sunset,169373
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Bind,169386
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Lotus,169387
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Split,169388
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Breeze,169389
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs ZETA DIVISION,314301,Sunset,163149
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs ZETA DIVISION,314301,Icebox,163150
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs ZETA DIVISION,314301,Ascent,163151
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs DRX,314302,Sunset,163152
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs DRX,314302,Lotus,163153
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,BLEED vs Talon Esports,314303,Lotus,163155
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,BLEED vs Talon Esports,314303,Bind,163156
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,BLEED vs Talon Esports,314303,Icebox,163157
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs Paper Rex,314304,Lotus,163158
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs Paper Rex,314304,Bind,163159
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs Rex Regum Qeon,314305,Breeze,163161
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs Rex Regum Qeon,314305,Split,163162
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs Rex Regum Qeon,314305,Icebox,163163
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs DRX,314306,Ascent,163164
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs DRX,314306,Lotus,163165
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Gen.G vs Talon Esports,314307,Lotus,163167
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Gen.G vs Talon Esports,314307,Ascent,163168
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs DetonatioN FocusMe,314308,Ascent,163170
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs DetonatioN FocusMe,314308,Lotus,163171
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs DetonatioN FocusMe,314308,Sunset,163172
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs Paper Rex,314309,Lotus,163173
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs Paper Rex,314309,Icebox,163174
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs Paper Rex,314309,Bind,163175
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs DRX,314310,Breeze,163176
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs DRX,314310,Split,163177
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs DRX,314310,Bind,163178
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Team Secret vs ZETA DIVISION,314311,Icebox,163179
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Team Secret vs ZETA DIVISION,314311,Lotus,163180
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Team Secret vs ZETA DIVISION,314311,Sunset,163181
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs Rex Regum Qeon,314312,Lotus,163182
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs Rex Regum Qeon,314312,Icebox,163183
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs DetonatioN FocusMe,314313,Split,163185
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs DetonatioN FocusMe,314313,Lotus,163186
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Global Esports vs Talon Esports,314314,Icebox,163188
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Global Esports vs Talon Esports,314314,Breeze,163189
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Global Esports vs Talon Esports,314314,Lotus,163190
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs Rex Regum Qeon,314315,Ascent,163191
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs Rex Regum Qeon,314315,Lotus,163192
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs ZETA DIVISION,314316,Sunset,163194
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs ZETA DIVISION,314316,Ascent,163195
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs ZETA DIVISION,314316,Lotus,163196
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs DRX,314317,Bind,163197
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs DRX,314317,Ascent,163198
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs DRX,314317,Split,163199
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,BLEED vs DetonatioN FocusMe,314318,Lotus,163200
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,BLEED vs DetonatioN FocusMe,314318,Split,163201
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,BLEED vs DetonatioN FocusMe,314318,Ascent,163202
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Rex Regum Qeon,314319,Lotus,163203
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Rex Regum Qeon,314319,Icebox,163204
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs Paper Rex,314320,Icebox,163206
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs Paper Rex,314320,Sunset,163207
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,T1 vs Talon Esports,314321,Lotus,163209
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,T1 vs Talon Esports,314321,Bind,163210
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs ZETA DIVISION,314322,Split,163212
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs ZETA DIVISION,314322,Ascent,163213
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs DetonatioN FocusMe,314323,Lotus,163215
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs DetonatioN FocusMe,314323,Breeze,163216
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs DetonatioN FocusMe,314323,Sunset,163217
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Paper Rex,314324,Sunset,163218
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Paper Rex,314324,Icebox,163219
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs Paper Rex,314325,Ascent,163221
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs Paper Rex,314325,Bind,163222
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Global Esports vs DetonatioN FocusMe,314326,Split,163224
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Global Esports vs DetonatioN FocusMe,314326,Lotus,163225
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Global Esports vs DetonatioN FocusMe,314326,Ascent,163226
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,T1 vs ZETA DIVISION,314327,Bind,163227
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,T1 vs ZETA DIVISION,314327,Lotus,163228
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,T1 vs ZETA DIVISION,314327,Sunset,163229
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Team Secret vs Talon Esports,314328,Sunset,163230
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Team Secret vs Talon Esports,314328,Lotus,163231
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Team Secret vs Talon Esports,314328,Breeze,163232
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs DRX,314329,Bind,163233
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs DRX,314329,Breeze,163234
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Gen.G vs Rex Regum Qeon,314330,Breeze,163236
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Gen.G vs Rex Regum Qeon,314330,Ascent,163237
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Gen.G vs Rex Regum Qeon,314330,Split,163238
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Team Secret vs T1,329907,Lotus,167267
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Team Secret vs T1,329907,Sunset,167268
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Paper Rex vs Talon Esports,329908,Lotus,167270
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Paper Rex vs Talon Esports,329908,Bind,169325
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Paper Rex vs Talon Esports,329908,Sunset,167272
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,Gen.G vs T1,329909,Ascent,167273
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,Gen.G vs T1,329909,Sunset,167274
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,Gen.G vs T1,329909,Breeze,167275
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,DRX vs Paper Rex,329910,Lotus,167276
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,DRX vs Paper Rex,329910,Ascent,167277
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,DRX vs Paper Rex,329910,Bind,167278
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Final,T1 vs Paper Rex,329912,Lotus,167282
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Final,T1 vs Paper Rex,329912,Sunset,167283
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,Gen.G vs DRX,329911,Bind,167279
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,Gen.G vs DRX,329911,Sunset,167280
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,Gen.G vs DRX,329911,Ascent,167281
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,T1 vs Gen.G,329913,Lotus,167285
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,T1 vs Gen.G,329913,Icebox,167286
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,T1 vs Gen.G,329913,Bind,167287
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Lotus,167290
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Sunset,167291
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Icebox,167292
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Bind,167293
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Split,167294
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Karmine Corp vs FunPlus Phoenix,312765,Icebox,162326
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Karmine Corp vs FunPlus Phoenix,312765,Lotus,162327
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Gen.G vs LOUD,312766,Icebox,162329
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Gen.G vs LOUD,312766,Breeze,162330
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Gen.G vs LOUD,312766,Ascent,162331
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,EDward Gaming vs Paper Rex,312767,Sunset,162332
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,EDward Gaming vs Paper Rex,312767,Bind,162333
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,EDward Gaming vs Paper Rex,312767,Split,162334
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Sentinels vs Team Heretics,312768,Lotus,162335
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Sentinels vs Team Heretics,312768,Sunset,162336
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Sentinels vs Team Heretics,312768,Bind,162337
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,Sentinels vs Karmine Corp,312798,Split,162361
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,Sentinels vs Karmine Corp,312798,Lotus,162362
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,EDward Gaming vs Gen.G,312797,Icebox,162358
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,EDward Gaming vs Gen.G,312797,Split,162359
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,EDward Gaming vs Gen.G,312797,Breeze,162360
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,FunPlus Phoenix vs LOUD,312800,Sunset,162367
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,FunPlus Phoenix vs LOUD,312800,Breeze,162368
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,Team Heretics vs Paper Rex,312799,Sunset,162364
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,Team Heretics vs Paper Rex,312799,Lotus,162365
